Year,Month,location,total_deaths,total_cases_per_million,new_cases_smoothed_per_million,stringency_index,weekly_hosp_admissions_per_million,Date,HICP,continent
2021,9,Costa Rica,5431.0,87974.991,417.39,54.63,,2021-09-01 00:00:00,,
2021,9,Dominican Republic,4007.0,31135.949,24.707,65.74,,2021-09-01 00:00:00,,
2021,9,Ecuador,32223.0,27834.506,12.166,60.88,,2021-09-01 00:00:00,,
2021,9,Guatemala,11818.0,25989.421,153.57,66.2,,2021-09-01 00:00:00,,
2021,9,Honduras,8832.0,32148.238,82.117,82.41,,2021-09-01 00:00:00,,
2021,9,Jamaica,1483.0,23249.069,162.796,83.33,,2021-09-01 00:00:00,,
2021,9,Mexico,268395.0,26759.598,64.94,38.89,,2021-09-01 00:00:00,,
2021,9,Nicaragua,199.0,1276.122,7.628,8.33,,2021-09-01 00:00:00,,
2021,9,Panama,7039.0,103327.328,70.836,74.54,,2021-09-01 00:00:00,,
2021,9,Paraguay,15685.0,67577.973,7.858,45.37,,2021-09-01 00:00:00,,
2021,9,Peru,198115.0,63063.465,26.126,60.19,,2021-09-01 00:00:00,,
2021,9,United States,638817.0,113891.91,359.917,52.375,227.596,2021-09-01 00:00:00,,
2021,9,Uruguay,6026.0,112344.119,36.061,55.56,,2021-09-01 00:00:00,,
2021,10,Argentina,116605.0,117212.767,22.645,40.74,,2021-10-01 00:00:00,,
2021,10,Bolivia,18789.0,41183.516,31.764,46.3,,2021-10-01 00:00:00,,
2021,10,Brazil,600425.0,100090.006,55.976,55.23,,2021-10-01 00:00:00,,
2021,10,Canada,27904.0,43047.534,79.805,64.82,,2021-10-01 00:00:00,,
2021,10,Chile,37554.0,84747.622,57.321,38.47,26.883,2021-10-01 00:00:00,,
2021,10,Colombia,126552.0,95792.272,26.322,46.3,,2021-10-01 00:00:00,,
2021,10,Costa Rica,6612.0,105006.412,196.411,52.06,,2021-10-01 00:00:00,,
2021,10,Dominican Republic,4067.0,32511.249,61.144,58.93,,2021-10-01 00:00:00,,
2021,10,Ecuador,32847.0,28437.195,11.142,49.84,,2021-10-01 00:00:00,,
2021,10,Guatemala,13986.0,32437.334,71.077,49.54,,2021-10-01 00:00:00,,
2021,10,Honduras,9949.0,35371.899,26.962,76.9,,2021-10-01 00:00:00,,
2021,10,Jamaica,1995.0,30383.231,67.048,83.33,,2021-10-01 00:00:00,,
2021,10,Mexico,290677.0,29594.071,34.799,38.89,,2021-10-01 00:00:00,,
2021,10,Nicaragua,205.0,1689.455,8.841,8.33,,2021-10-01 00:00:00,,
2021,10,Panama,7260.0,106324.437,40.765,55.56,,2021-10-01 00:00:00,,
2021,10,Paraguay,16206.0,67864.372,3.666,38.89,,2021-10-01 00:00:00,,
2021,10,Peru,199615.0,64113.111,24.091,60.19,,2021-10-01 00:00:00,,
2021,10,United States,714261.0,130133.134,245.874,52.22,133.371,2021-10-01 00:00:00,,
2021,10,Uruguay,6062.0,113888.47,39.441,55.56,,2021-10-01 00:00:00,,
2021,11,Argentina,116969.0,118155.234,32.165,40.14,,2021-11-01 00:00:00,,
2021,11,Bolivia,19004.0,42745.838,68.682,29.185000000000002,,2021-11-01 00:00:00,,
2021,11,Brazil,610491.0,101894.194,50.914,45.085,,2021-11-01 00:00:00,,
2021,11,Canada,29022.0,45387.583,65.629,64.41499999999999,,2021-11-01 00:00:00,,
2021,11,Chile,37951.0,87928.546,124.656,32.175,43.971000000000004,2021-11-01 00:00:00,,
2021,11,Colombia,127721.0,96904.409,44.063,46.47,,2021-11-01 00:00:00,,
2021,11,Costa Rica,7197.0,108893.43,50.819,51.38,,2021-11-01 00:00:00,,
2021,11,Dominican Republic,4166.0,35142.425,92.95,47.425,,2021-11-01 00:00:00,,
2021,11,Ecuador,33070.0,28958.332,20.38,46.97,,2021-11-01 00:00:00,,
2021,11,Guatemala,15675.0,34136.905,36.643,46.76,,2021-11-01 00:00:00,,
2021,11,Honduras,10353.0,36132.669,9.393,65.02,,2021-11-01 00:00:00,,
2021,11,Jamaica,2322.0,31884.266,28.396,75.93,,2021-11-01 00:00:00,,
2021,11,Mexico,297862.0,30528.739,22.409,38.89,,2021-11-01 00:00:00,,
2021,11,Nicaragua,210.0,1892.523,2.118,8.33,,2021-11-01 00:00:00,,
2021,11,Panama,7341.0,107569.962,43.616,56.48,,2021-11-01 00:00:00,,
2021,11,Paraguay,16334.0,68114.197,12.43,40.74,,2021-11-01 00:00:00,,
2021,11,Peru,200573.0,64979.171,36.25,60.425,,2021-11-01 00:00:00,,
2021,11,United States,759665.0,138068.213,250.163,51.52,114.5675,2021-11-01 00:00:00,,
2021,11,Uruguay,6099.0,115746.016,57.347,31.48,,2021-11-01 00:00:00,,
2021,12,Argentina,117434.0,119430.593,118.658,37.06,,2021-12-01 00:00:00,,
2021,12,Bolivia,19305.0,45117.053,129.977,25.84,,2021-12-01 00:00:00,,
2021,12,Brazil,616691.0,103034.987,16.054,61.57,,2021-12-01 00:00:00,,
2021,12,Canada,29610.0,47530.541,148.395,59.66,,2021-12-01 00:00:00,,
2021,12,Chile,38646.0,90861.609,67.749,31.56,33.157,2021-12-01 00:00:00,,
2021,12,Colombia,129011.0,98116.441,37.382,49.45,,2021-12-01 00:00:00,,
2021,12,Costa Rica,7332.0,109633.851,27.161,45.47,,2021-12-01 00:00:00,,
2021,12,Dominican Republic,4218.0,36520.931,23.435,47.13,,2021-12-01 00:00:00,,
2021,12,Ecuador,33548.0,29577.798,29.356,46.8,,2021-12-01 00:00:00,,
2021,12,Guatemala,16029.0,34849.081,12.85,57.87,,2021-12-01 00:00:00,,
2021,12,Honduras,10421.0,36285.455,3.683,64.83,,2021-12-01 00:00:00,,
2021,12,Jamaica,2424.0,32441.672,17.027,77.78,,2021-12-01 00:00:00,,
2021,12,Mexico,301597.0,31095.842,21.679,35.19,,2021-12-01 00:00:00,,
2021,12,Nicaragua,214.0,1935.555,0.905,8.33,,2021-12-01 00:00:00,,
2021,12,Panama,7382.0,108898.961,83.83,42.44,,2021-12-01 00:00:00,,
2021,12,Paraguay,16500.0,68377.442,12.725,40.74,,2021-12-01 00:00:00,,
2021,12,Peru,201650.0,66110.257,45.547,55.38,,2021-12-01 00:00:00,,
2021,12,United States,792521.0,146508.478,379.687,48.52,164.359,2021-12-01 00:00:00,,
2021,12,Uruguay,6141.0,117491.373,73.04,28.7,,2021-12-01 00:00:00,,
2022,1,Argentina,123526.0,175083.746,1357.004,27.56,,2022-01-01 00:00:00,,
2022,1,Bolivia,20570.0,65827.02,433.336,28.51,,2022-01-01 00:00:00,,
2022,1,Brazil,622563.0,110312.552,316.469,38.57,,2022-01-01 00:00:00,,
2022,1,Canada,32001.0,75206.645,460.669,71.8,,2022-01-01 00:00:00,,
2022,1,Chile,39497.0,99454.257,303.761,29.86,49.939,2022-01-01 00:00:00,,
2022,1,Colombia,131824.0,109612.945,416.787,48.68,,2022-01-01 00:00:00,,
2022,1,Costa Rica,7451.0,124206.981,698.591,50.74,,2022-01-01 00:00:00,,
2022,1,Dominican Republic,4285.0,47802.614,204.372,47.01,,2022-01-01 00:00:00,,
2022,1,Ecuador,34287.0,36923.722,330.593,53.22,,2022-01-01 00:00:00,,
2022,1,Guatemala,16245.0,37324.603,106.751,49.98,,2022-01-01 00:00:00,,
2022,1,Honduras,10469.0,37231.984,38.655,53.37,,2022-01-01 00:00:00,,
2022,1,Jamaica,2572.0,41991.85,248.337,73.49,,2022-01-01 00:00:00,,
2022,1,Mexico,308714.0,39742.237,316.773,39.05,,2022-01-01 00:00:00,,
2022,1,Nicaragua,219.0,1963.907,0.493,8.33,,2022-01-01 00:00:00,,
2022,1,Panama,7574.0,142197.65,1336.063,31.16,,2022-01-01 00:00:00,,
2022,1,Paraguay,16935.0,77967.539,414.978,35.19,,2022-01-01 00:00:00,,
2022,1,Peru,203994.0,83393.638,714.248,53.76,,2022-01-01 00:00:00,,
2022,1,United States,864137.0,206827.414,1600.176,47.51,415.67,2022-01-01 00:00:00,,
2022,1,Uruguay,6284.0,166249.172,2235.599,25.93,,2022-01-01 00:00:00,,
2022,2,Argentina,127354.0,192306.168,326.30100000000004,26.825,,2022-02-01 00:00:00,,
2022,2,Bolivia,21284.0,72265.524,114.63900000000001,28.384999999999998,,2022-02-01 00:00:00,,
2022,2,Brazil,637152.0,126724.56,513.108,37.974999999999994,,2022-02-01 00:00:00,,
2022,2,Canada,34916.0,82717.321,230.2825,66.045,,2022-02-01 00:00:00,,
2022,2,Chile,40464.0,131757.232,1576.5794999999998,29.450000000000003,163.872,2022-02-01 00:00:00,,
2022,2,Colombia,136764.0,115818.864,96.88,47.365,,2022-02-01 00:00:00,,
2022,2,Costa Rica,7772.0,146133.365,726.413,43.21,,2022-02-01 00:00:00,,
2022,2,Dominican Republic,4343.0,50675.311,54.5025,46.845,,2022-02-01 00:00:00,,
2022,2,Ecuador,35006.0,44098.656,172.625,41.855000000000004,,2022-02-01 00:00:00,,
2022,2,Guatemala,16611.0,40909.018,184.773,59.0,,2022-02-01 00:00:00,,
2022,2,Honduras,10608.0,38797.039,50.726,42.25,,2022-02-01 00:00:00,,
2022,2,Jamaica,2738.0,44877.558,41.810500000000005,73.445,,2022-02-01 00:00:00,,
2022,2,Mexico,319526.0,43943.262,68.99,36.620000000000005,,2022-02-01 00:00:00,,
2022,2,Nicaragua,222.0,1984.919,1.378,8.33,,2022-02-01 00:00:00,,
2022,2,Panama,7926.0,167802.255,306.351,30.99,,2022-02-01 00:00:00,,
2022,2,Paraguay,17844.0,91539.794,274.411,35.19,,2022-02-01 00:00:00,,
2022,2,Peru,207965.0,100585.476,238.551,45.66,,2022-02-01 00:00:00,,
2022,2,United States,918744.0,228111.185,407.5685,45.48,191.148,2022-02-01 00:00:00,,
2022,2,Uruguay,6729.0,223781.961,1755.123,19.33,,2022-02-01 00:00:00,,
2022,3,Argentina,128266.0,197800.064,106.817,22.74,,2022-03-01 00:00:00,,
2022,3,Bolivia,21482.0,73600.181,27.346,28.33,,2022-03-01 00:00:00,,
2022,3,Brazil,656798.0,137349.081,219.822,34.75,,2022-03-01 00:00:00,,
2022,3,Canada,37150.0,88256.256,156.665,38.92,,2022-03-01 00:00:00,,
2022,3,Chile,44440.0,172501.864,765.51,28.86,74.425,2022-03-01 00:00:00,,
2022,3,Colombia,139415.0,117205.011,17.16,39.45,,2022-03-01 00:00:00,,
2022,3,Costa Rica,8226.0,160089.993,230.299,40.27,,2022-03-01 00:00:00,,
2022,3,Dominican Republic,4375.0,51413.857,12.086,8.33,,2022-03-01 00:00:00,,
2022,3,Ecuador,35393.0,47409.083,78.964,39.05,,2022-03-01 00:00:00,,
2022,3,Guatemala,17206.0,45624.015,107.199,39.81,,2022-03-01 00:00:00,,
2022,3,Honduras,10857.0,40094.478,31.781,42.13,,2022-03-01 00:00:00,,
2022,3,Jamaica,2863.0,45448.404,10.712,60.19,,2022-03-01 00:00:00,,
2022,3,Mexico,325293.0,45075.485,15.763,36.6,,2022-03-01 00:00:00,,
2022,3,Nicaragua,228.0,2039.32,1.501,8.33,,2022-03-01 00:00:00,,
2022,3,Panama,8153.0,172618.769,70.091,20.19,,2022-03-01 00:00:00,,
2022,3,Paraguay,18571.0,95394.09,48.73,29.73,,2022-03-01 00:00:00,,
2022,3,Peru,211751.0,103969.188,42.723,36.38,,2022-03-01 00:00:00,,
2022,3,United States,968691.0,233851.851,98.957,37.09,47.702,2022-03-01 00:00:00,,
2022,3,Uruguay,7127.0,255036.526,454.182,9.82,,2022-03-01 00:00:00,,
2022,4,Argentina,128443.0,199071.6215,44.787499999999994,19.13,,2022-04-01 00:00:00,,
2022,4,Bolivia,21904.5,73956.2805,6.802,28.3,,2022-04-01 00:00:00,,
2022,4,Brazil,662232.0,140692.52000000002,60.639,29.52,,2022-04-01 00:00:00,,
2022,4,Canada,38527.0,95168.1825,156.665,21.47,,2022-04-01 00:00:00,,
2022,4,Chile,57303.0,180401.55699999997,146.255,25.7,21.679499999999997,2022-04-01 00:00:00,,
2022,4,Colombia,139753.0,117401.5635,5.337,41.745000000000005,,2022-04-01 00:00:00,,
2022,4,Costa Rica,8374.0,163479.9865,73.292,11.11,,2022-04-01 00:00:00,,
2022,4,Dominican Republic,4375.5,51555.9025,4.249,8.33,,2022-04-01 00:00:00,,
2022,4,Ecuador,35554.0,48185.4565,20.975,29.47,,2022-04-01 00:00:00,,
2022,4,Guatemala,17459.0,47038.951,31.736,39.81,,2022-04-01 00:00:00,,
2022,4,Honduras,10892.0,40458.904,12.132,36.385,,2022-04-01 00:00:00,,
2022,4,Jamaica,2934.5,45747.621,10.661,17.13,,2022-04-01 00:00:00,,
2022,4,Mexico,325878.0,45258.4435,4.309,25.68,,2022-04-01 00:00:00,,
2022,4,Nicaragua,232.5,2065.9444999999996,0.658,13.89,,2022-04-01 00:00:00,,
2022,4,Panama,8180.0,174599.79200000002,82.145,19.88,,2022-04-01 00:00:00,,
2022,4,Paraguay,18790.5,95691.255,7.416,29.68,,2022-04-01 00:00:00,,
2022,4,Peru,212660.0,104465.464,19.61,33.615,,2022-04-01 00:00:00,,
2022,4,United States,985665.5,236770.7225,126.992,29.82,32.3615,2022-04-01 00:00:00,,
2022,4,Uruguay,7198.0,261966.825,100.837,13.89,,2022-04-01 00:00:00,,
2022,5,Argentina,128825.0,201685.995,136.506,19.03,,2022-05-01 00:00:00,,
2022,5,Bolivia,21943.0,74198.67,13.942,24.07,,2022-05-01 00:00:00,,
2022,5,Brazil,665493.0,142872.66,80.169,29.25,,2022-05-01 00:00:00,,
2022,5,Canada,40664.0,99970.88,68.356,21.39,,2022-05-01 00:00:00,,
2022,5,Chile,57794.0,185525.504,263.048,27.15,24.536,2022-05-01 00:00:00,,
2022,5,Colombia,139833.0,117575.427,10.451,19.44,,2022-05-01 00:00:00,,
2022,5,Costa Rica,8472.0,169380.579,313.49,11.11,,2022-05-01 00:00:00,,
2022,5,Dominican Republic,4377.0,51764.117,10.661,5.56,,2022-05-01 00:00:00,,
2022,5,Ecuador,35613.0,48531.132,12.777,23.68,,2022-05-01 00:00:00,,
2022,5,Guatemala,17923.0,47960.442,28.093,46.76,,2022-05-01 00:00:00,,
2022,5,Honduras,10896.0,40723.165,4.902,30.78,,2022-05-01 00:00:00,,
2022,5,Jamaica,3028.0,47498.711,100.093,11.11,,2022-05-01 00:00:00,,
2022,5,Mexico,326070.0,45441.567,8.683,25.67,,2022-05-01 00:00:00,,
2022,5,Nicaragua,237.0,2082.927,0.535,13.89,,2022-05-01 00:00:00,,
2022,5,Panama,8216.0,187116.175,694.133,18.87,,2022-05-01 00:00:00,,
2022,5,Paraguay,18885.0,95901.409,7.458,26.85,,2022-05-01 00:00:00,,
2022,5,Peru,213086.0,104990.287,14.097,33.11,,2022-05-01 00:00:00,,
2022,5,United States,995817.0,243670.183,285.312,26.5,67.537,2022-05-01 00:00:00,,
2022,5,Uruguay,7227.0,267730.826,346.834,13.89,,2022-05-01 00:00:00,,
2022,6,Argentina,129016.0,205260.943,88.015,18.99,,2022-06-01 00:00:00,,
2022,6,Bolivia,21951.0,74790.86,30.584,25.46,,2022-06-01 00:00:00,,
2022,6,Brazil,668916.0,147103.523,169.875,27.494999999999997,,2022-06-01 00:00:00,,
2022,6,Canada,41017.0,101827.836,82.2425,18.8,,2022-06-01 00:00:00,,
2022,6,Chile,58226.0,198045.158,506.616,27.035,49.735,2022-06-01 00:00:00,,
2022,6,Colombia,139918.0,118202.832,38.032,19.44,,2022-06-01 00:00:00,,
2022,6,Costa Rica,8533.0,180748.049,456.462,11.11,,2022-06-01 00:00:00,,
2022,6,Dominican Republic,4382.0,53138.437,72.161,5.56,,2022-06-01 00:00:00,,
2022,6,Ecuador,35684.0,49722.677,52.457,32.785,,2022-06-01 00:00:00,,
2022,6,Guatemala,18371.0,49226.924,70.1,43.06,,2022-06-01 00:00:00,,
2022,6,Honduras,10903.0,40825.822,3.766,30.49,,2022-06-01 00:00:00,,
2022,6,Jamaica,3094.0,50033.565,52.3705,11.11,,2022-06-01 00:00:00,,
2022,6,Mexico,326256.0,46394.25,61.973,25.67,,2022-06-01 00:00:00,,
2022,6,Nicaragua,241.0,2103.939,0.792,13.89,,2022-06-01 00:00:00,,
2022,6,Panama,8318.0,204222.809,400.37149999999997,20.85,,2022-06-01 00:00:00,,
2022,6,Paraguay,18947.0,96365.222,29.158,13.89,,2022-06-01 00:00:00,,
2022,6,Peru,213374.0,105621.748,32.222,32.805,,2022-06-01 00:00:00,,
2022,6,United States,1004911.0,252034.746,283.888,31.994999999999997,92.174,2022-06-01 00:00:00,,
2022,6,Uruguay,7312.0,278119.993,336.859,13.89,,2022-06-01 00:00:00,,
2022,7,Argentina,129278.0,208910.005,124.48,18.97,,2022-07-01 00:00:00,,
2022,7,Bolivia,22013.0,81610.414,167.374,28.7,,2022-07-01 00:00:00,,
2022,7,Brazil,676486.0,155613.681,169.593,27.32,,2022-07-01 00:00:00,,
2022,7,Canada,41868.0,104840.995,102.374,16.75,,2022-07-01 00:00:00,,
2022,7,Chile,59303.0,213098.003,398.605,26.96,54.122,2022-07-01 00:00:00,,
2022,7,Colombia,140603.0,120438.575,54.244,19.44,,2022-07-01 00:00:00,,
2022,7,Costa Rica,8690.0,198495.957,474.827,11.11,,2022-07-01 00:00:00,,
2022,7,Dominican Republic,4383.0,55752.069,52.085,5.56,,2022-07-01 00:00:00,,
2022,7,Ecuador,35786.0,52579.684,92.344,23.47,,2022-07-01 00:00:00,,
2022,7,Guatemala,18881.0,56283.111,131.105,39.35,,2022-07-01 00:00:00,,
2022,7,Honduras,10930.0,41675.637,31.371,30.4,,2022-07-01 00:00:00,,
2022,7,Jamaica,3181.0,51459.973,38.653,11.11,,2022-07-01 00:00:00,,
2022,7,Mexico,328041.0,53011.26,108.978,33.33,,2022-07-01 00:00:00,,
2022,7,Nicaragua,244.0,2126.678,0.0,13.89,,2022-07-01 00:00:00,,
2022,7,Panama,8412.0,215142.42,207.064,17.59,,2022-07-01 00:00:00,,
2022,7,Paraguay,19147.0,103389.819,79.658,13.89,,2022-07-01 00:00:00,,
2022,7,Peru,213953.0,112095.453,234.947,28.54,,2022-07-01 00:00:00,,
2022,7,United States,1018480.0,263930.172,332.788,30.75,129.821,2022-07-01 00:00:00,,
2022,7,Uruguay,7403.0,283336.489,83.265,13.89,,2022-07-01 00:00:00,,
2022,8,Argentina,129566.0,211682.343,77.405,17.19,,2022-08-01 00:00:00,,
2022,8,Bolivia,22120.0,88089.411,171.242,25.0,,2022-08-01 00:00:00,,
2022,8,Brazil,681253.0,158597.256,77.035,23.93,,2022-08-01 00:00:00,,
2022,8,Canada,42768.0,107125.783,95.445,19.5,,2022-08-01 00:00:00,,
2022,8,Chile,59961.0,222901.696,458.222,26.9,45.348,2022-08-01 00:00:00,,
2022,8,Colombia,141287.0,121185.731,18.556,19.44,,2022-08-01 00:00:00,,
2022,8,Costa Rica,8800.0,206368.625,294.023,11.11,,2022-08-01 00:00:00,,
2022,8,Dominican Republic,4384.0,56538.972,21.246,5.56,,2022-08-01 00:00:00,,
2022,8,Ecuador,35811.0,54603.96,36.855,14.5,,2022-08-01 00:00:00,,
2022,8,Guatemala,19205.0,59982.692,118.424,36.57,,2022-08-01 00:00:00,,
2022,8,Honduras,10954.0,42880.388,41.462,30.35,,2022-08-01 00:00:00,,
2022,8,Jamaica,3221.0,52312.705,41.886,11.11,,2022-08-01 00:00:00,,
2022,8,Mexico,329698.0,55018.685,37.247,33.33,,2022-08-01 00:00:00,,
2022,8,Nicaragua,244.0,2140.35,0.617,13.89,,2022-08-01 00:00:00,,
2022,8,Panama,8444.0,219294.776,195.106,17.59,,2022-08-01 00:00:00,,
2022,8,Paraguay,19357.0,105136.972,30.191,13.89,,2022-08-01 00:00:00,,
2022,8,Peru,214890.0,117881.926,199.398,28.48,,2022-08-01 00:00:00,,
2022,8,United States,1028296.0,271135.981,272.347,30.73,122.123,2022-08-01 00:00:00,,
2022,8,Uruguay,7429.0,284931.968,80.344,13.89,,2022-08-01 00:00:00,,
2022,9,Argentina,129855.0,213224.982,14.069,14.4,,2022-09-01 00:00:00,,
2022,9,Bolivia,22227.0,90562.719,8.566,24.07,,2022-09-01 00:00:00,,
2022,9,Brazil,685300.0,160598.775,30.084,22.22,,2022-09-01 00:00:00,,
2022,9,Canada,44109.0,109811.515,65.228,19.49,,2022-09-01 00:00:00,,
2022,9,Chile,60923.0,233815.33,156.129,26.85,33.1315,2022-09-01 00:00:00,,
2022,9,Colombia,141746.0,121555.28,2.726,19.44,,2022-09-01 00:00:00,,
2022,9,Costa Rica,8933.0,214631.191,165.996,11.11,,2022-09-01 00:00:00,,
2022,9,Dominican Republic,4384.0,57353.84,17.213,5.56,,2022-09-01 00:00:00,,
2022,9,Ecuador,35885.0,55619.015,14.698,14.49,,2022-09-01 00:00:00,,
2022,9,Guatemala,19702.0,62475.251,34.009,36.57,,2022-09-01 00:00:00,,
2022,9,Honduras,10992.0,43692.342,6.847,26.58,,2022-09-01 00:00:00,,
2022,9,Jamaica,3290.0,53484.46,18.846,11.11,,2022-09-01 00:00:00,,
2022,9,Mexico,330583.0,55743.03,8.597,13.89,,2022-09-01 00:00:00,,
2022,9,Nicaragua,244.0,2157.333,0.452,13.89,,2022-09-01 00:00:00,,
2022,9,Panama,8490.0,223612.49,34.089,14.81,,2022-09-01 00:00:00,,
2022,9,Paraguay,19564.0,105594.444,4.277,13.89,,2022-09-01 00:00:00,,
2022,9,Peru,216264.0,121327.077,32.314,28.44,,2022-09-01 00:00:00,,
2022,9,United States,1043362.0,279093.734,155.71,24.18,89.32400000000001,2022-09-01 00:00:00,,
2022,9,Uruguay,7473.0,287528.675,53.006,13.89,,2022-09-01 00:00:00,,
2022,10,Argentina,129970.0,213478.243,6.535,14.39,,2022-10-01 00:00:00,,
2022,10,Bolivia,22237.0,90718.068,3.506,24.07,,2022-10-01 00:00:00,,
2022,10,Brazil,687144.0,161376.139,22.678,22.22,,2022-10-01 00:00:00,,
2022,10,Canada,45061.0,111794.308,79.701,5.56,,2022-10-01 00:00:00,,
2022,10,Chile,61412.0,238442.968,251.388,14.3,29.331,2022-10-01 00:00:00,,
2022,10,Colombia,141820.0,121613.035,1.68,19.44,,2022-10-01 00:00:00,,
2022,10,Costa Rica,8982.0,218221.152,81.785,11.11,,2022-10-01 00:00:00,,
2022,10,Dominican Republic,4384.0,57637.841,3.88,5.56,,2022-10-01 00:00:00,,
2022,10,Ecuador,35894.0,55936.997,5.27,14.49,,2022-10-01 00:00:00,,
2022,10,Guatemala,19848.0,63477.777,31.84,36.57,,2022-10-01 00:00:00,,
2022,10,Honduras,11007.0,43792.986,3.04,23.15,,2022-10-01 00:00:00,,
2022,10,Jamaica,3349.0,53843.45,6.821,11.11,,2022-10-01 00:00:00,,
2022,10,Mexico,330768.0,55896.884,3.212,13.89,,2022-10-01 00:00:00,,
2022,10,Nicaragua,245.0,2176.042,0.576,13.89,,2022-10-01 00:00:00,,
2022,10,Panama,8506.0,224336.306,23.493,9.26,,2022-10-01 00:00:00,,
2022,10,Paraguay,19596.0,105778.937,6.889,13.89,,2022-10-01 00:00:00,,
2022,10,Peru,216855.0,121884.617,7.963,23.15,,2022-10-01 00:00:00,,
2022,10,United States,1053883.0,282705.497,107.75,24.12,69.748,2022-10-01 00:00:00,,
2022,10,Uruguay,7510.0,288806.87,45.994,13.89,,2022-10-01 00:00:00,,
2022,11,Argentina,130011.0,213615.662,6.925,14.39,,2022-11-01 00:00:00,,
2022,11,Bolivia,22243.0,90784.739,4.756,24.07,,2022-11-01 00:00:00,,
2022,11,Brazil,688656.0,162127.304,60.574,22.22,,2022-11-01 00:00:00,,
2022,11,Canada,46540.0,113931.207,68.493,5.56,,2022-11-01 00:00:00,,
2022,11,Chile,61983.0,246526.376,284.297,13.89,40.170500000000004,2022-11-01 00:00:00,,
2022,11,Colombia,141862.0,121667.032,3.575,19.44,,2022-11-01 00:00:00,,
2022,11,Costa Rica,9019.0,220208.476,75.36,11.11,,2022-11-01 00:00:00,,
2022,11,Dominican Republic,4384.0,57701.16,6.234,5.56,,2022-11-01 00:00:00,,
2022,11,Ecuador,35901.0,56091.6,17.293,11.11,,2022-11-01 00:00:00,,
2022,11,Guatemala,19916.0,64154.703,33.265,36.57,,2022-11-01 00:00:00,,
2022,11,Honduras,11041.0,43842.828,1.7389999999999999,23.15,,2022-11-01 00:00:00,,
2022,11,Jamaica,3399.0,53942.835,3.789,11.11,,2022-11-01 00:00:00,,
2022,11,Mexico,330861.0,55997.242,6.353,13.89,,2022-11-01 00:00:00,,
2022,11,Nicaragua,245.0,2187.987,0.391,13.89,,2022-11-01 00:00:00,,
2022,11,Panama,8515.0,225156.978,100.551,14.81,,2022-11-01 00:00:00,,
2022,11,Paraguay,19608.0,105895.296,3.476,11.11,,2022-11-01 00:00:00,,
2022,11,Peru,217172.0,122461.129,60.584,11.11,,2022-11-01 00:00:00,,
2022,11,United States,1064672.0,285924.899,117.7945,28.75,72.785,2022-11-01 00:00:00,,
2022,11,Uruguay,7529.0,289831.763,38.857,13.89,,2022-11-01 00:00:00,,
2022,12,Argentina,130025.0,213737.151,115.625,14.38,,2022-12-01 00:00:00,,
2022,12,Bolivia,22245.0,90853.865,23.396,24.07,,2022-12-01 00:00:00,,
2022,12,Brazil,689442.0,163248.019,169.063,22.22,,2022-12-01 00:00:00,,
2022,12,Canada,47166.0,114707.999,54.172,5.56,,2022-12-01 00:00:00,,
2022,12,Chile,62357.0,250234.7,193.301,13.89,29.484,2022-12-01 00:00:00,,
2022,12,Colombia,141895.0,121732.768,19.421,19.44,,2022-12-01 00:00:00,,
2022,12,Costa Rica,9038.0,221225.879,111.151,11.11,,2022-12-01 00:00:00,,
2022,12,Dominican Republic,4384.0,57858.612,22.659,5.56,,2022-12-01 00:00:00,,
2022,12,Ecuador,35905.0,56357.474,41.45,11.11,,2022-12-01 00:00:00,,
2022,12,Guatemala,19944.0,64604.548,48.436,36.57,,2022-12-01 00:00:00,,
2022,12,Honduras,11043.0,43901.968,7.052,23.15,,2022-12-01 00:00:00,,
2022,12,Jamaica,3433.0,53980.679,2.779,11.11,,2022-12-01 00:00:00,,
2022,12,Mexico,330916.0,56099.897,29.937,13.89,,2022-12-01 00:00:00,,
2022,12,Nicaragua,245.0,2192.161,0.802,13.89,,2022-12-01 00:00:00,,
2022,12,Panama,8526.0,227320.485,161.73,20.37,,2022-12-01 00:00:00,,
2022,12,Paraguay,19621.0,105912.256,16.349,11.11,,2022-12-01 00:00:00,,
2022,12,Peru,217339.0,123850.779,137.937,11.11,,2022-12-01 00:00:00,,
2022,12,United States,1069493.0,287625.083,188.348,28.72,110.169,2022-12-01 00:00:00,,
2022,12,Uruguay,7537.0,290369.335,206.222,13.89,,2022-12-01 00:00:00,,
2023,1,Argentina,130338.0,220259.803,27.039,0.0,,2023-01-01 00:00:00,,
2023,1,Bolivia,22329.0,96407.805,60.828,0.0,,2023-01-01 00:00:00,,
2023,1,Brazil,695236.0,169975.103,76.245,0.0,,2023-01-01 00:00:00,,
2023,1,Canada,49361.0,117705.008,50.799,0.0,,2023-01-01 00:00:00,,
2023,1,Chile,63496.0,259388.21,122.856,0.0,31.984,2023-01-01 00:00:00,,
2023,1,Colombia,142259.0,122411.373,4.18,0.0,,2023-01-01 00:00:00,,
2023,1,Costa Rica,9123.0,227282.624,133.928,0.0,,2023-01-01 00:00:00,,
2023,1,Dominican Republic,4384.0,58753.541,2.863,0.0,,2023-01-01 00:00:00,,
2023,1,Ecuador,35991.0,58379.084,21.61,0.0,,2023-01-01 00:00:00,,
2023,1,Guatemala,20045.0,68227.128,36.587,0.0,,2023-01-01 00:00:00,,
2023,1,Honduras,11095.0,44976.17,12.159,0.0,,2023-01-01 00:00:00,,
